MEDIA_NAME,USER_ID,SPECIFIC_CATEGORY,MACRO_CATEGORY,CORRECT_ANSWER,USER_ANSWER,T_I_J,AVERAGE_T_J,D_I_J,AVERAGE_D_I,LABEL
NewMedia18,USER_41,Mechanical Reasoning,Graphical,a,a,60.50684,56.30706782608695,0.0694098745515886,-0.0246972032699301,1
NewMedia9,USER_41,Diagrammatic Reasoning,Graphical,b,d,115.99585,80.25072065217392,0.3081586914344442,-0.0246972032699301,1
NewMedia19,USER_41,Spatial Reasoning,Graphical,b,a,32.80859,60.0733354347826,-0.8310246016297133,-0.0246972032699301,1
NewMedia3,USER_41,Critical Thinking,Textual,a,a,35.34131,44.91522913043478,-0.2708988187035167,-0.0246972032699301,0
NewMedia14,USER_41,Logical Reasoning,Graphical,a,c,56.44702,62.11906499999999,-0.100484401125161,-0.0246972032699301,1
NewMedia15,USER_41,Logical Reasoning,Graphical,c,c,80.08643,41.98388782608696,0.4757677695698639,-0.0246972032699301,1
NewMedia11,USER_41,Inductive Reasoning,Graphical,b,d,64.53833,59.445183913043486,0.078916607959278,-0.0246972032699301,1
NewMedia21,USER_41,Spatial Reasoning,Graphical,b,b,106.90649,47.02179413043478,0.5601595924584675,-0.0246972032699301,1
NewMedia1,USER_41,Critical Thinking,Textual,b,a,54.30396,53.460440000000006,0.0155333054900598,-0.0246972032699301,1
NewMedia23,USER_41,Verbal Reasoning,Textual,d,d,124.20898,109.81043217391304,0.115921955289279,-0.0246972032699301,1
NewMedia24,USER_42,Verbal Reasoning,Textual,b,b,76.80371,81.41989043478262,-0.0601036126351529,-0.3459523022726682,0
NewMedia19,USER_42,Spatial Reasoning,Graphical,b,b,134.66406,60.0733354347826,0.5539022406217176,-0.3459523022726682,1
NewMedia13,USER_42,Logical Reasoning,Graphical,d,d,19.37842,53.294944565217385,-1.750221357841217,-0.3459523022726682,0
NewMedia23,USER_42,Verbal Reasoning,Textual,d,d,83.27393,109.81043217391304,-0.3186651833762746,-0.3459523022726682,0
NewMedia21,USER_42,Spatial Reasoning,Graphical,b,a,40.00977,47.02179413043478,-0.1752577965440634,-0.3459523022726682,1
NewMedia5,USER_42,Deductive Reasoning,Textual,b,a,33.9873,66.91064043478262,-0.9686953784143671,-0.3459523022726682,1
NewMedia12,USER_42,Inductive Reasoning,Graphical,d,d,16.77246,28.096099782608693,-0.6751329132762096,-0.3459523022726682,0
NewMedia17,USER_42,Mechanical Reasoning,Graphical,b,b,36.52002,26.932871304347827,0.2625176189841127,-0.3459523022726682,1
NewMedia16,USER_42,Mechanical Reasoning,Graphical,b,b,36.53271,19.867627391304342,0.4561688034831158,-0.3459523022726682,1
NewMedia3,USER_42,Critical Thinking,Textual,a,b,60.33203,44.91522913043478,0.2555326063048967,-0.3459523022726682,1
NewMedia4,USER_42,Deductive Reasoning,Textual,a,a,36.94287,63.60174478260869,-0.7216243562725011,-0.3459523022726682,0
NewMedia20,USER_42,Spatial Reasoning,Graphical,c,c,77.21289,49.77474869565217,0.3553570045668259,-0.3459523022726682,1
NewMedia1,USER_42,Critical Thinking,Textual,b,b,54.42383,53.460440000000006,0.0177016207789859,-0.3459523022726682,1
NewMedia8,USER_42,Diagrammatic Reasoning,Graphical,c,b,90.46143,80.11716369565217,0.1143500197194298,-0.3459523022726682,1
NewMedia10,USER_42,Inductive Reasoning,Graphical,d,b,35.15967,54.161886739130445,-0.5404549229025883,-0.3459523022726682,0
NewMedia11,USER_42,Inductive Reasoning,Graphical,b,b,34.57666,59.445183913043486,-0.719228633218,-0.3459523022726682,0
NewMedia9,USER_42,Diagrammatic Reasoning,Graphical,b,a,42.36768,80.25072065217392,-0.8941495180329422,-0.3459523022726682,1
NewMedia15,USER_42,Logical Reasoning,Graphical,c,c,28.03271,41.98388782608696,-0.4976749599338402,-0.3459523022726682,0
NewMedia14,USER_42,Logical Reasoning,Graphical,a,a,54.16943,62.11906499999999,-0.1467550055446401,-0.3459523022726682,0
NewMedia7,USER_42,Diagrammatic Reasoning,Graphical,b,b,30.8667,63.053258913043486,-1.0427599618049057,-0.3459523022726682,0
NewMedia2,USER_42,Critical Thinking,Textual,a,b,44.14844,43.53073565217391,0.0139915328339142,-0.3459523022726682,1
NewMedia22,USER_42,Verbal Reasoning,Textual,d,d,60.57324,90.9118658695652,-0.5008585617933795,-0.3459523022726682,0
NewMedia18,USER_42,Mechanical Reasoning,Graphical,a,b,66.83008,56.30706782608695,0.1574592185721317,-0.3459523022726682,1
NewMedia6,USER_42,Deductive Reasoning,Textual,a,b,36.47266,90.38850673913043,-1.4782537588190836,-0.3459523022726682,0
NewMedia9,USER_43,Diagrammatic Reasoning,Graphical,b,b,68.35071,80.25072065217392,-0.1741022244271335,-0.3689357397447734,0
NewMedia17,USER_43,Mechanical Reasoning,Graphical,b,b,18.41382,26.932871304347827,-0.4626444325157857,-0.3689357397447734,0
NewMedia15,USER_43,Logical Reasoning,Graphical,c,c,44.85266,41.98388782608696,0.0639599117179011,-0.3689357397447734,1
NewMedia4,USER_43,Deductive Reasoning,Textual,a,a,67.52026,63.60174478260869,0.0580346582994689,-0.3689357397447734,1
NewMedia1,USER_43,Critical Thinking,Textual,b,b,85.09009,53.460440000000006,0.3717195504200312,-0.3689357397447734,1
NewMedia7,USER_43,Diagrammatic Reasoning,Graphical,b,b,29.54675,63.053258913043486,-1.134016733246245,-0.3689357397447734,0
NewMedia10,USER_43,Inductive Reasoning,Graphical,d,a,12.30518,54.161886739130445,-3.401551764308238,-0.3689357397447734,0
NewMedia8,USER_43,Diagrammatic Reasoning,Graphical,c,c,51.25574,80.11716369565217,-0.5630866649403982,-0.3689357397447734,0
NewMedia13,USER_43,Logical Reasoning,Graphical,d,d,36.47266,53.294944565217385,-0.4612299888524003,-0.3689357397447734,0
NewMedia21,USER_43,Spatial Reasoning,Graphical,b,b,44.77222,47.02179413043478,-0.050244864570816,-0.3689357397447734,0
NewMedia11,USER_43,Inductive Reasoning,Graphical,b,b,55.11426,59.445183913043486,-0.0785808230581973,-0.3689357397447734,0
NewMedia12,USER_43,Inductive Reasoning,Graphical,d,d,25.80237,28.096099782608693,-0.0888960891037797,-0.3689357397447734,0
NewMedia23,USER_43,Verbal Reasoning,Textual,d,c,111.81653,109.81043217391304,0.0179409772963528,-0.3689357397447734,1
NewMedia2,USER_43,Critical Thinking,Textual,a,b,45.66321,43.53073565217391,0.0467000534527925,-0.3689357397447734,1
NewMedia5,USER_43,Deductive Reasoning,Textual,b,b,63.13306,66.91064043478262,-0.0598352184225288,-0.3689357397447734,0
NewMedia18,USER_43,Mechanical Reasoning,Graphical,a,a,24.17407,56.30706782608695,-1.329234085368618,-0.3689357397447734,0
NewMedia3,USER_43,Critical Thinking,Textual,a,b,52.61597,44.91522913043478,0.1463574817601047,-0.3689357397447734,1
NewMedia24,USER_43,Verbal Reasoning,Textual,b,b,78.78052,81.41989043478262,-0.033502830836641,-0.3689357397447734,0
NewMedia19,USER_43,Spatial Reasoning,Graphical,b,b,34.05493,60.0733354347826,-0.7640128884359064,-0.3689357397447734,0
NewMedia6,USER_43,Deductive Reasoning,Textual,a,c,73.12573,90.38850673913043,-0.2360698038724595,-0.3689357397447734,1
NewMedia22,USER_43,Verbal Reasoning,Textual,d,d,134.32324,90.9118658695652,0.3231858770711218,-0.3689357397447734,1
NewMedia14,USER_43,Logical Reasoning,Graphical,a,a,116.21094,62.11906499999999,0.4654628471295388,-0.3689357397447734,1
NewMedia16,USER_43,Mechanical Reasoning,Graphical,b,b,7.8042,19.867627391304342,-1.5457609224910105,-0.3689357397447734,0
NewMedia20,USER_43,Spatial Reasoning,Graphical,c,c,51.57739,49.77474869565217,0.0349502234282857,-0.3689357397447734,1
NewMedia1,USER_44,Critical Thinking,Textual,b,a,77.47412,53.460440000000006,0.3099574412720015,-0.1004854082726228,1
NewMedia23,USER_44,Verbal Reasoning,Textual,d,d,151.21704,109.81043217391304,0.2738223670168848,-0.1004854082726228,1
NewMedia16,USER_44,Mechanical Reasoning,Graphical,b,b,25.25879,19.867627391304342,0.2134370889775661,-0.1004854082726228,1
NewMedia3,USER_44,Critical Thinking,Textual,a,a,67.09155,44.91522913043478,0.3305382103940841,-0.1004854082726228,1
NewMedia6,USER_44,Deductive Reasoning,Textual,a,a,127.15576,90.38850673913043,0.2891512996412397,-0.1004854082726228,1
NewMedia18,USER_44,Mechanical Reasoning,Graphical,a,a,58.63135,56.30706782608695,0.039642310366605,-0.1004854082726228,1
NewMedia5,USER_44,Deductive Reasoning,Textual,b,b,67.64136,66.91064043478262,0.0108028514686485,-0.1004854082726228,1
NewMedia22,USER_44,Verbal Reasoning,Textual,d,d,159.74414,90.9118658695652,0.4308907615042078,-0.1004854082726228,1
NewMedia14,USER_44,Logical Reasoning,Graphical,a,a,83.07373,62.11906499999999,0.2522417736629859,-0.1004854082726228,1
NewMedia7,USER_44,Diagrammatic Reasoning,Graphical,b,a,139.74951,63.053258913043486,0.5488123077279949,-0.1004854082726228,1
NewMedia15,USER_44,Logical Reasoning,Graphical,c,c,35.72876,41.98388782608696,-0.1750726256966925,-0.1004854082726228,0
NewMedia20,USER_44,Spatial Reasoning,Graphical,c,c,43.60693,49.77474869565217,-0.1414412501786338,-0.1004854082726228,0
NewMedia9,USER_44,Diagrammatic Reasoning,Graphical,b,b,62.06104,80.25072065217392,-0.2930933908322182,-0.1004854082726228,0
NewMedia12,USER_44,Inductive Reasoning,Graphical,d,d,34.0415,28.096099782608693,0.1746515346677234,-0.1004854082726228,1
NewMedia4,USER_44,Deductive Reasoning,Textual,a,a,70.09229,63.60174478260869,0.0925999880641838,-0.1004854082726228,1
NewMedia2,USER_44,Critical Thinking,Textual,a,a,28.23389,43.53073565217391,-0.5417902262909543,-0.1004854082726228,0
NewMedia13,USER_44,Logical Reasoning,Graphical,d,d,20.79199,53.294944565217385,-1.5632440456741945,-0.1004854082726228,0
NewMedia19,USER_44,Spatial Reasoning,Graphical,b,b,34.20215,60.0733354347826,-0.7564198576634099,-0.1004854082726228,0
NewMedia21,USER_44,Spatial Reasoning,Graphical,b,b,23.58545,47.02179413043478,-0.993678057040878,-0.1004854082726228,0
NewMedia10,USER_44,Inductive Reasoning,Graphical,d,d,69.22754,54.161886739130445,0.217625142549765,-0.1004854082726228,1
NewMedia24,USER_44,Verbal Reasoning,Textual,b,b,99.95459,81.41989043478262,0.1854311999600756,-0.1004854082726228,1
NewMedia8,USER_44,Diagrammatic Reasoning,Graphical,c,c,46.54004,80.11716369565217,-0.7214674438537692,-0.1004854082726228,0
NewMedia11,USER_44,Inductive Reasoning,Graphical,b,b,56.05957,59.445183913043486,-0.0603931480930639,-0.1004854082726228,0
NewMedia17,USER_44,Mechanical Reasoning,Graphical,b,b,17.5498,26.932871304347827,-0.5346540304931011,-0.1004854082726228,0
NewMedia12,USER_45,Inductive Reasoning,Graphical,d,b,18.4342,28.096099782608693,-0.5241290526634567,-0.2445677962348272,1
NewMedia20,USER_45,Spatial Reasoning,Graphical,c,c,40.84729,49.77474869565217,-0.2185569396562702,-0.2445677962348272,0
NewMedia15,USER_45,Logical Reasoning,Graphical,c,d,36.47253,41.98388782608696,-0.1511098304967317,-0.2445677962348272,1
NewMedia2,USER_45,Critical Thinking,Textual,a,a,42.07324,43.53073565217391,-0.0346418686123034,-0.2445677962348272,0
NewMedia4,USER_45,Deductive Reasoning,Textual,a,a,67.32593,63.60174478260869,0.05531576344198,-0.2445677962348272,1
NewMedia24,USER_45,Verbal Reasoning,Textual,b,b,110.57715,81.41989043478262,0.2636825019022229,-0.2445677962348272,1
NewMedia17,USER_45,Mechanical Reasoning,Graphical,b,c,51.79248,26.932871304347827,0.4799849069913657,-0.2445677962348272,1
NewMedia14,USER_45,Logical Reasoning,Graphical,a,a,65.81262,62.11906499999999,0.0561222908311506,-0.2445677962348272,1
NewMedia19,USER_45,Spatial Reasoning,Graphical,b,b,80.33459,60.0733354347826,0.2522108417459702,-0.2445677962348272,1
NewMedia16,USER_45,Mechanical Reasoning,Graphical,b,c,32.34644,19.867627391304342,0.3857862753581432,-0.2445677962348272,1
NewMedia13,USER_45,Logical Reasoning,Graphical,d,d,29.43298,53.294944565217385,-0.8107220052205854,-0.2445677962348272,0
NewMedia8,USER_45,Diagrammatic Reasoning,Graphical,c,b,74.50635,80.11716369565217,-0.075306516768734,-0.2445677962348272,1
NewMedia22,USER_45,Verbal Reasoning,Textual,d,d,69.98547,90.9118658695652,-0.299010578475292,-0.2445677962348272,0
NewMedia6,USER_45,Deductive Reasoning,Textual,a,a,140.01038,90.38850673913043,0.3544156744726324,-0.2445677962348272,1
NewMedia23,USER_45,Verbal Reasoning,Textual,d,d,111.34119,109.81043217391304,0.0137483515856706,-0.2445677962348272,1
NewMedia3,USER_45,Critical Thinking,Textual,a,a,33.78625,44.91522913043478,-0.3293937365181036,-0.2445677962348272,0
NewMedia9,USER_45,Diagrammatic Reasoning,Graphical,b,d,35.52148,80.25072065217392,-1.2592166951425992,-0.2445677962348272,1
NewMedia18,USER_45,Mechanical Reasoning,Graphical,a,b,97.63672,56.30706782608695,0.4233002929012061,-0.2445677962348272,1
NewMedia10,USER_45,Inductive Reasoning,Graphical,d,a,15.82202,54.161886739130445,-2.423196705549004,-0.2445677962348272,0
NewMedia1,USER_45,Critical Thinking,Textual,b,a,51.5708,53.460440000000006,-0.0366416654385816,-0.2445677962348272,1
NewMedia11,USER_45,Inductive Reasoning,Graphical,b,c,63.33398,59.445183913043486,0.0614014165374813,-0.2445677962348272,1
NewMedia7,USER_45,Diagrammatic Reasoning,Graphical,b,b,24.7771,63.053258913043486,-1.5448199713866226,-0.2445677962348272,0
NewMedia5,USER_45,Deductive Reasoning,Textual,b,b,39.69556,66.91064043478262,-0.6855950749852785,-0.2445677962348272,0
NewMedia21,USER_45,Spatial Reasoning,Graphical,b,b,57.11694,47.02179413043478,0.1767452155098859,-0.2445677962348272,1
NewMedia7,USER_46,Diagrammatic Reasoning,Graphical,b,b,87.54846,63.053258913043486,0.2797901994730292,0.2076621658556308,1
NewMedia24,USER_46,Verbal Reasoning,Textual,b,b,72.11475,81.41989043478262,-0.1290324161809146,0.2076621658556308,0
NewMedia11,USER_46,Inductive Reasoning,Graphical,b,b,166.24841,59.445183913043486,0.6424315642294355,0.2076621658556308,1
NewMedia22,USER_46,Verbal Reasoning,Textual,d,d,86.76477,90.9118658695652,-0.0477970018195773,0.2076621658556308,0
NewMedia13,USER_46,Logical Reasoning,Graphical,d,d,86.95227,53.294944565217385,0.387078168687058,0.2076621658556308,1
NewMedia1,USER_46,Critical Thinking,Textual,b,a,68.51831,53.460440000000006,0.2197641769039545,0.2076621658556308,1
NewMedia2,USER_46,Critical Thinking,Textual,a,a,91.33948,43.53073565217391,0.5234181796067384,0.2076621658556308,1
NewMedia20,USER_46,Spatial Reasoning,Graphical,c,c,71.17798,49.77474869565217,0.3007001786837422,0.2076621658556308,1
NewMedia4,USER_46,Deductive Reasoning,Textual,a,a,88.24487,63.60174478260869,0.2792584454755422,0.2076621658556308,1
NewMedia12,USER_46,Inductive Reasoning,Graphical,d,d,19.646,28.096099782608693,-0.4301180791310542,0.2076621658556308,0
NewMedia10,USER_46,Inductive Reasoning,Graphical,d,a,49.86304,54.161886739130445,-0.0862130896778545,0.2076621658556308,1
NewMedia19,USER_46,Spatial Reasoning,Graphical,b,b,158.25708,60.0733354347826,0.6204066482536984,0.2076621658556308,1
NewMedia8,USER_46,Diagrammatic Reasoning,Graphical,c,c,131.5437,80.11716369565217,0.3909464026353815,0.2076621658556308,1
NewMedia23,USER_46,Verbal Reasoning,Textual,d,c,101.43457,109.81043217391304,-0.0825740393429286,0.2076621658556308,1
NewMedia15,USER_46,Logical Reasoning,Graphical,c,c,59.15381,41.98388782608696,0.2902589397692733,0.2076621658556308,1
NewMedia21,USER_46,Spatial Reasoning,Graphical,b,b,169.33667,47.02179413043478,0.7223177110401735,0.2076621658556308,1
NewMedia16,USER_46,Mechanical Reasoning,Graphical,b,b,31.79077,19.867627391304342,0.3750504504513623,0.2076621658556308,1
NewMedia3,USER_46,Critical Thinking,Textual,a,a,30.42383,44.91522913043478,-0.4763173844461655,0.2076621658556308,0
NewMedia6,USER_46,Deductive Reasoning,Textual,a,a,114.07471,90.38850673913043,0.2076376373068979,0.2076621658556308,1
NewMedia17,USER_46,Mechanical Reasoning,Graphical,b,b,30.33008,26.932871304347827,0.1120079042208979,0.2076621658556308,1
NewMedia14,USER_46,Logical Reasoning,Graphical,a,a,67.44678,62.11906499999999,0.078991391434847,0.2076621658556308,1
NewMedia5,USER_46,Deductive Reasoning,Textual,b,b,67.90845,66.91064043478262,0.0146934522171744,0.2076621658556308,1
NewMedia9,USER_46,Diagrammatic Reasoning,Graphical,b,b,93.50342,80.25072065217392,0.1417349156621873,0.2076621658556308,1
NewMedia18,USER_46,Mechanical Reasoning,Graphical,a,a,160.62842,56.30706782608695,0.6494576250822429,0.2076621658556308,1
NewMedia13,USER_47,Logical Reasoning,Graphical,d,d,26.33846,53.294944565217385,-1.0234647190920572,-0.7231191891582984,0
NewMedia4,USER_47,Deductive Reasoning,Textual,a,c,54.77319,63.60174478260869,-0.16118387084281,-0.7231191891582984,1
NewMedia3,USER_47,Critical Thinking,Textual,a,a,34.33629,44.91522913043478,-0.3080979083772528,-0.7231191891582984,0
NewMedia9,USER_47,Diagrammatic Reasoning,Graphical,b,a,54.22437,80.25072065217392,-0.4799751597330485,-0.7231191891582984,1
NewMedia11,USER_47,Inductive Reasoning,Graphical,b,b,25.7619,59.445183913043486,-1.3074844601152664,-0.7231191891582984,0
NewMedia6,USER_47,Deductive Reasoning,Textual,a,a,49.43475,90.38850673913043,-0.8284406564032474,-0.7231191891582984,0
NewMedia1,USER_47,Critical Thinking,Textual,b,a,65.61801,53.460440000000006,0.1852779442717021,-0.7231191891582984,1
NewMedia10,USER_47,Inductive Reasoning,Graphical,d,b,21.20047,54.161886739130445,-1.5547493399500314,-0.7231191891582984,0
NewMedia2,USER_47,Critical Thinking,Textual,a,a,32.01172,43.53073565217391,-0.3598374486648613,-0.7231191891582984,0
NewMedia24,USER_47,Verbal Reasoning,Textual,b,b,69.12146,81.41989043478262,-0.1779249228066452,-0.7231191891582984,0
NewMedia16,USER_47,Mechanical Reasoning,Graphical,b,b,12.72687,19.867627391304342,-0.5610772634044617,-0.7231191891582984,0
NewMedia8,USER_47,Diagrammatic Reasoning,Graphical,c,c,90.19452,80.11716369565217,0.1117291416856349,-0.7231191891582984,1
NewMedia14,USER_47,Logical Reasoning,Graphical,a,a,51.5506,62.11906499999999,-0.2050114838624572,-0.7231191891582984,0
NewMedia19,USER_47,Spatial Reasoning,Graphical,b,b,25.10565,60.0733354347826,-1.3928213543478298,-0.7231191891582984,0
NewMedia12,USER_47,Inductive Reasoning,Graphical,d,d,16.85327,28.096099782608693,-0.6671007930572936,-0.7231191891582984,0
NewMedia15,USER_47,Logical Reasoning,Graphical,c,a,18.17957,41.98388782608696,-1.3093993876690686,-0.7231191891582984,1
NewMedia17,USER_47,Mechanical Reasoning,Graphical,b,b,22.73358,26.932871304347827,-0.1847175545755586,-0.7231191891582984,0
NewMedia22,USER_47,Verbal Reasoning,Textual,d,d,61.71069,90.9118658695652,-0.4731947717577814,-0.7231191891582984,0
NewMedia7,USER_47,Diagrammatic Reasoning,Graphical,b,b,26.22437,63.053258913043486,-1.404376498388464,-0.7231191891582984,0
NewMedia5,USER_47,Deductive Reasoning,Textual,b,b,56.42761,66.91064043478262,-0.1857783881823564,-0.7231191891582984,0
NewMedia20,USER_47,Spatial Reasoning,Graphical,c,c,55.0611,49.77474869565217,0.0960088211886037,-0.7231191891582984,1
NewMedia21,USER_47,Spatial Reasoning,Graphical,b,b,13.95276,47.02179413043478,-2.3700711637292398,-0.7231191891582984,0
NewMedia18,USER_47,Mechanical Reasoning,Graphical,a,c,29.69397,56.30706782608695,-0.8962458649377955,-0.7231191891582984,1
NewMedia23,USER_47,Verbal Reasoning,Textual,d,c,37.90588,109.81043217391304,-1.8969234370475772,-0.7231191891582984,0
NewMedia20,USER_48,Spatial Reasoning,Graphical,c,c,28.40088,49.77474869565217,-0.7525776911015493,-0.1855897668305651,0
NewMedia22,USER_48,Verbal Reasoning,Textual,d,d,77.78174,90.9118658695652,-0.1688073045108685,-0.1855897668305651,0
NewMedia7,USER_48,Diagrammatic Reasoning,Graphical,b,b,85.27734,63.053258913043486,0.2606094548323917,-0.1855897668305651,1
NewMedia23,USER_48,Verbal Reasoning,Textual,d,a,160.83545,109.81043217391304,0.31724982164123,-0.1855897668305651,1
NewMedia18,USER_48,Mechanical Reasoning,Graphical,a,a,80.81641,56.30706782608695,0.3032718500353215,-0.1855897668305651,1
NewMedia6,USER_48,Deductive Reasoning,Textual,a,a,118.58203,90.38850673913043,0.2377554445717413,-0.1855897668305651,1
NewMedia19,USER_48,Spatial Reasoning,Graphical,b,b,47.70605,60.0733354347826,-0.2592393508744195,-0.1855897668305651,0
NewMedia14,USER_48,Logical Reasoning,Graphical,a,a,46.22559,62.11906499999999,-0.3438241675227941,-0.1855897668305651,0
NewMedia9,USER_48,Diagrammatic Reasoning,Graphical,b,a,99.16357,80.25072065217392,0.1907237642596578,-0.1855897668305651,1
NewMedia15,USER_48,Logical Reasoning,Graphical,c,a,47.85352,41.98388782608696,0.1226583159172624,-0.1855897668305651,1
NewMedia1,USER_48,Critical Thinking,Textual,b,a,54.9873,53.460440000000006,0.0277675026778909,-0.1855897668305651,1
NewMedia11,USER_48,Inductive Reasoning,Graphical,b,b,37.41699,59.445183913043486,-0.5887216987000689,-0.1855897668305651,0
NewMedia2,USER_48,Critical Thinking,Textual,a,b,40.37842,43.53073565217391,-0.0780693165352659,-0.1855897668305651,1
NewMedia3,USER_48,Critical Thinking,Textual,a,b,28.11328,44.91522913043478,-0.5976516838460252,-0.1855897668305651,1
NewMedia21,USER_48,Spatial Reasoning,Graphical,b,b,62.3623,47.02179413043478,0.2459900592114983,-0.1855897668305651,1
NewMedia13,USER_48,Logical Reasoning,Graphical,d,d,94.60205,53.294944565217385,0.4366407010713046,-0.1855897668305651,1
NewMedia16,USER_48,Mechanical Reasoning,Graphical,b,b,19.39795,19.867627391304342,-0.0242127333715336,-0.1855897668305651,0
NewMedia12,USER_48,Inductive Reasoning,Graphical,d,d,12.99512,28.096099782608693,-1.1620500451406908,-0.1855897668305651,0
NewMedia8,USER_48,Diagrammatic Reasoning,Graphical,c,c,59.9375,80.11716369565217,-0.3366784349639569,-0.1855897668305651,0
NewMedia17,USER_48,Mechanical Reasoning,Graphical,b,b,23.19678,26.932871304347827,-0.1610607724153019,-0.1855897668305651,0
NewMedia24,USER_48,Verbal Reasoning,Textual,b,b,99.63867,81.41989043478262,0.1828484820724462,-0.1855897668305651,1
NewMedia5,USER_48,Deductive Reasoning,Textual,b,a,61.81982,66.91064043478262,-0.0823493247761417,-0.1855897668305651,1
NewMedia4,USER_48,Deductive Reasoning,Textual,a,a,19.82764,63.60174478260869,-2.2077314689296705,-0.1855897668305651,0
NewMedia10,USER_48,Inductive Reasoning,Graphical,d,a,53.27246,54.161886739130445,-0.0166958075360222,-0.1855897668305651,1
NewMedia4,USER_49,Deductive Reasoning,Textual,a,a,84.33249,63.60174478260869,0.245821571465414,-0.303627163092483,1
NewMedia23,USER_49,Verbal Reasoning,Textual,d,c,102.7261,109.81043217391304,-0.0689633128670614,-0.303627163092483,1
NewMedia6,USER_49,Deductive Reasoning,Textual,a,a,138.94434,90.38850673913043,0.3494624772831305,-0.303627163092483,1
NewMedia17,USER_49,Mechanical Reasoning,Graphical,b,b,25.94269,26.932871304347827,-0.038168027461602,-0.303627163092483,0
NewMedia9,USER_49,Diagrammatic Reasoning,Graphical,b,b,73.32025,80.25072065217392,-0.094523281796965,-0.303627163092483,0
NewMedia1,USER_49,Critical Thinking,Textual,b,b,61.12933,53.460440000000006,0.1254535261551206,-0.303627163092483,1
NewMedia2,USER_49,Critical Thinking,Textual,a,a,67.01703,43.53073565217391,0.3504526289485836,-0.303627163092483,1
NewMedia8,USER_49,Diagrammatic Reasoning,Graphical,c,c,110.0874,80.11716369565217,0.2722403863143996,-0.303627163092483,1
NewMedia20,USER_49,Spatial Reasoning,Graphical,c,c,33.25073,49.77474869565217,-0.49695205776391,-0.303627163092483,0
NewMedia16,USER_49,Mechanical Reasoning,Graphical,b,b,21.15314,19.867627391304342,0.0607717156268836,-0.303627163092483,1
NewMedia18,USER_49,Mechanical Reasoning,Graphical,a,a,110.4494,56.30706782608695,0.4902003286021748,-0.303627163092483,1
NewMedia21,USER_49,Spatial Reasoning,Graphical,b,a,19.36499,47.02179413043478,-1.4281858204127542,-0.303627163092483,1
NewMedia3,USER_49,Critical Thinking,Textual,a,a,125.13928,44.91522913043478,0.6410780921031767,-0.303627163092483,1
NewMedia7,USER_49,Diagrammatic Reasoning,Graphical,b,b,21.52832,63.053258913043486,-1.928851806041692,-0.303627163092483,0
NewMedia14,USER_49,Logical Reasoning,Graphical,a,b,111.95007,62.11906499999999,0.445118122748829,-0.303627163092483,1
NewMedia5,USER_49,Deductive Reasoning,Textual,b,b,32.72827,66.91064043478262,-1.0444294927529814,-0.303627163092483,0
NewMedia15,USER_49,Logical Reasoning,Graphical,c,c,46.25867,41.98388782608696,0.0924103994756666,-0.303627163092483,1
NewMedia12,USER_49,Inductive Reasoning,Graphical,d,d,16.35718,28.096099782608693,-0.717661588526182,-0.303627163092483,0
NewMedia24,USER_49,Verbal Reasoning,Textual,b,b,61.62524,81.41989043478262,-0.3212101151213791,-0.303627163092483,0
NewMedia11,USER_49,Inductive Reasoning,Graphical,b,b,50.90088,59.445183913043486,-0.1678616148295174,-0.303627163092483,0
NewMedia19,USER_49,Spatial Reasoning,Graphical,b,c,33.69971,60.0733354347826,-0.7826068958689139,-0.303627163092483,1
NewMedia10,USER_49,Inductive Reasoning,Graphical,d,b,17.83069,54.161886739130445,-2.0375653852503994,-0.303627163092483,0
NewMedia13,USER_49,Logical Reasoning,Graphical,d,d,29.15112,53.294944565217385,-0.8282297409230721,-0.303627163092483,0
NewMedia22,USER_49,Verbal Reasoning,Textual,d,d,64.71277,90.9118658695652,-0.4048520233265427,-0.303627163092483,0
NewMedia5,USER_51,Deductive Reasoning,Textual,b,b,75.76538,66.91064043478262,0.1168705227271,-0.1977238576942892,1
NewMedia19,USER_51,Spatial Reasoning,Graphical,b,b,27.94556,60.0733354347826,-1.1496558106111523,-0.1977238576942892,0
NewMedia3,USER_51,Critical Thinking,Textual,a,a,35.88965,44.91522913043478,-0.2514813917225377,-0.1977238576942892,0
NewMedia24,USER_51,Verbal Reasoning,Textual,b,b,71.69214,81.41989043478262,-0.135687823445954,-0.1977238576942892,0
NewMedia7,USER_51,Diagrammatic Reasoning,Graphical,b,d,45.64258,63.053258913043486,-0.3814569402747058,-0.1977238576942892,1
NewMedia20,USER_51,Spatial Reasoning,Graphical,c,c,34.28223,49.77474869565217,-0.4519110540840597,-0.1977238576942892,0
NewMedia12,USER_51,Inductive Reasoning,Graphical,d,d,45.14014,28.096099782608693,0.3775805794441778,-0.1977238576942892,1
NewMedia16,USER_51,Mechanical Reasoning,Graphical,b,b,18.01855,19.867627391304342,-0.1026207653392942,-0.1977238576942892,0
NewMedia13,USER_51,Logical Reasoning,Graphical,d,d,55.30811,53.294944565217385,0.0363991001461198,-0.1977238576942892,1
NewMedia1,USER_51,Critical Thinking,Textual,b,b,48.63062,53.460440000000006,-0.0993164389020745,-0.1977238576942892,0
NewMedia17,USER_51,Mechanical Reasoning,Graphical,b,b,10.99854,26.932871304347827,-1.4487678641299506,-0.1977238576942892,0
NewMedia23,USER_51,Verbal Reasoning,Textual,d,d,49.32666,109.81043217391304,-1.2261882757501328,-0.1977238576942892,0
